wordpair_id,gameID,clueOption,clueOption_word,Method,In/Out
jump-leap,486514-466626,4,,num_unique,
jump-leap,486514-466626,4,,swow,
jump-leap,486514-466626,5,,glove,
jump-leap,486514-466626,5,,num_unique,
jump-leap,486514-466626,5,,swow,
jump-leap,486514-466626,6,,glove,
jump-leap,486514-466626,6,,num_unique,
jump-leap,486514-466626,6,,swow,
jump-leap,486514-466626,7,,glove,
jump-leap,486514-466626,7,,num_unique,
jump-leap,486514-466626,7,,swow,
jump-leap,486514-466626,8,,glove,
jump-leap,486514-466626,8,,num_unique,
jump-leap,486514-466626,8,,swow,
jump-leap,487223-477222,1,spring,glove,Out
jump-leap,487223-477222,1,spring,num_unique,In
jump-leap,487223-477222,1,spring,swow,Out
jump-leap,487223-477222,2,pounce,glove,Out
jump-leap,487223-477222,2,pounce,num_unique,Out
jump-leap,487223-477222,2,pounce,swow,In
jump-leap,487223-477222,3,hop,glove,Out
jump-leap,487223-477222,3,hop,num_unique,In
jump-leap,487223-477222,3,hop,swow,In
jump-leap,487223-477222,4,,glove,
jump-leap,487223-477222,4,,num_unique,
jump-leap,487223-477222,4,,swow,
jump-leap,487223-477222,5,,glove,
jump-leap,487223-477222,5,,num_unique,
jump-leap,487223-477222,5,,swow,
jump-leap,487223-477222,6,,glove,
jump-leap,487223-477222,6,,num_unique,
jump-leap,487223-477222,6,,swow,
jump-leap,487223-477222,7,,glove,
jump-leap,487223-477222,7,,num_unique,
jump-leap,487223-477222,7,,swow,
jump-leap,487223-477222,8,,glove,
jump-leap,487223-477222,8,,num_unique,
jump-leap,487223-477222,8,,swow,
jump-leap,487409-487333,1,airtime,glove,Out
jump-leap,487409-487333,1,airtime,num_unique,In
jump-leap,487409-487333,1,airtime,swow,Out
jump-leap,487409-487333,2,float,glove,Out
jump-leap,487409-487333,2,float,num_unique,Out
jump-leap,487409-487333,2,float,swow,Out
jump-leap,487409-487333,3,spring,glove,Out
jump-leap,487409-487333,3,spring,num_unique,In
jump-leap,487409-487333,3,spring,swow,Out
jump-leap,487409-487333,4,,glove,
jump-leap,487409-487333,4,,num_unique,
jump-leap,487409-487333,4,,swow,
jump-leap,487409-487333,5,,glove,
jump-leap,487409-487333,5,,num_unique,
jump-leap,487409-487333,5,,swow,
jump-leap,487409-487333,6,,glove,
jump-leap,487409-487333,6,,num_unique,
jump-leap,487409-487333,6,,swow,
jump-leap,487409-487333,7,,glove,
jump-leap,487409-487333,7,,num_unique,
jump-leap,487409-487333,7,,swow,
jump-leap,487409-487333,8,,glove,
jump-leap,487409-487333,8,,num_unique,
jump-leap,487409-487333,8,,swow,
jump-leap,487468-490008,1,jump rope,glove,Out
jump-leap,487468-490008,1,jump rope,num_unique,In
jump-leap,487468-490008,1,jump rope,swow,Out
jump-leap,487468-490008,2,track,glove,Out
jump-leap,487468-490008,2,track,num_unique,Out
jump-leap,487468-490008,2,track,swow,Out
jump-leap,487468-490008,3,running,glove,Out
jump-leap,487468-490008,3,running,num_unique,Out
jump-leap,487468-490008,3,running,swow,Out
jump-leap,487468-490008,4,,glove,
jump-leap,487468-490008,4,,num_unique,
jump-leap,487468-490008,4,,swow,
jump-leap,487468-490008,5,,glove,
jump-leap,487468-490008,5,,num_unique,
jump-leap,487468-490008,5,,swow,
jump-leap,487468-490008,6,,glove,
jump-leap,487468-490008,6,,num_unique,
jump-leap,487468-490008,6,,swow,
jump-leap,487468-490008,7,,glove,
jump-leap,487468-490008,7,,num_unique,
jump-leap,487468-490008,7,,swow,
jump-leap,487468-490008,8,,glove,
jump-leap,487468-490008,8,,num_unique,
jump-leap,487468-490008,8,,swow,
jump-leap,488171-466122,1,air,glove,Out
jump-leap,488171-466122,1,air,num_unique,In
jump-leap,488171-466122,1,air,swow,Out
jump-leap,488171-466122,2,conclusions,glove,Out
jump-leap,488171-466122,2,conclusions,num_unique,Out
jump-leap,488171-466122,2,conclusions,swow,Out
jump-leap,488171-466122,3,legs,glove,Out
jump-leap,488171-466122,3,legs,num_unique,In
jump-leap,488171-466122,3,legs,swow,Out
jump-leap,488171-466122,4,,glove,
jump-leap,488171-466122,4,,num_unique,
jump-leap,488171-466122,4,,swow,
jump-leap,488171-466122,5,,glove,
jump-leap,488171-466122,5,,num_unique,
jump-leap,488171-466122,5,,swow,
jump-leap,488171-466122,6,,glove,
jump-leap,488171-466122,6,,num_unique,
jump-leap,488171-466122,6,,swow,
jump-leap,488171-466122,7,,glove,
jump-leap,488171-466122,7,,num_unique,
jump-leap,488171-466122,7,,swow,
jump-leap,488171-466122,8,,glove,
jump-leap,488171-466122,8,,num_unique,
jump-leap,488171-466122,8,,swow,
jump-leap,490556-458799,1,up,glove,Out
jump-leap,490556-458799,1,up,num_unique,In
jump-leap,490556-458799,1,up,swow,Out
jump-leap,490556-458799,2,ballet,glove,Out
jump-leap,490556-458799,2,ballet,num_unique,Out
jump-leap,490556-458799,2,ballet,swow,Out
jump-leap,490556-458799,3,gymnast,glove,Out
jump-leap,490556-458799,3,gymnast,num_unique,Out
jump-leap,490556-458799,3,gymnast,swow,Out
jump-leap,490556-458799,4,parkour,glove,Out
jump-leap,490556-458799,4,parkour,num_unique,Out
jump-leap,490556-458799,4,parkour,swow,Out
jump-leap,490556-458799,5,,glove,
jump-leap,490556-458799,5,,num_unique,
jump-leap,490556-458799,5,,swow,
jump-leap,490556-458799,6,,glove,
jump-leap,490556-458799,6,,num_unique,
jump-leap,490556-458799,6,,swow,
jump-leap,490556-458799,7,,glove,
jump-leap,490556-458799,7,,num_unique,
jump-leap,490556-458799,7,,swow,
jump-leap,490556-458799,8,,glove,
jump-leap,490556-458799,8,,num_unique,
jump-leap,490556-458799,8,,swow,
jump-leap,490576-485731,1,spring,glove,Out
jump-leap,490576-485731,1,spring,num_unique,In
jump-leap,490576-485731,1,spring,swow,Out
jump-leap,490576-485731,2,bounce,glove,Out
jump-leap,490576-485731,2,bounce,num_unique,In
jump-leap,490576-485731,2,bounce,swow,In
jump-leap,490576-485731,3,dive,glove,Out
jump-leap,490576-485731,3,dive,num_unique,Out
jump-leap,490576-485731,3,dive,swow,Out
jump-leap,490576-485731,4,hop,glove,Out
jump-leap,490576-485731,4,hop,num_unique,In
jump-leap,490576-485731,4,hop,swow,In
jump-leap,490576-485731,5,,glove,
jump-leap,490576-485731,5,,num_unique,
jump-leap,490576-485731,5,,swow,
jump-leap,490576-485731,6,,glove,
jump-leap,490576-485731,6,,num_unique,
jump-leap,490576-485731,6,,swow,
jump-leap,490576-485731,7,,glove,
jump-leap,490576-485731,7,,num_unique,
jump-leap,490576-485731,7,,swow,
jump-leap,490576-485731,8,,glove,
jump-leap,490576-485731,8,,num_unique,
jump-leap,490576-485731,8,,swow,
jump-leap,490603-458355,1,hop,glove,Out
jump-leap,490603-458355,1,hop,num_unique,In
jump-leap,490603-458355,1,hop,swow,In
jump-leap,490603-458355,2,skip,glove,Out
jump-leap,490603-458355,2,skip,num_unique,Out
jump-leap,490603-458355,2,skip,swow,In
jump-leap,490603-458355,3,bounce,glove,Out
jump-leap,490603-458355,3,bounce,num_unique,In
jump-leap,490603-458355,3,bounce,swow,In
jump-leap,490603-458355,4,,glove,
jump-leap,490603-458355,4,,num_unique,
jump-leap,490603-458355,4,,swow,
jump-leap,490603-458355,5,,glove,
jump-leap,490603-458355,5,,num_unique,
jump-leap,490603-458355,5,,swow,
jump-leap,490603-458355,6,,glove,
jump-leap,490603-458355,6,,num_unique,
jump-leap,490603-458355,6,,swow,
jump-leap,490603-458355,7,,glove,
jump-leap,490603-458355,7,,num_unique,
jump-leap,490603-458355,7,,swow,
jump-leap,490603-458355,8,,glove,
jump-leap,490603-458355,8,,num_unique,
jump-leap,490603-458355,8,,swow,
jump-leap,490624-466707,1,frog,glove,Out
jump-leap,490624-466707,1,frog,num_unique,In
jump-leap,490624-466707,1,frog,swow,Out
jump-leap,490624-466707,2,high,glove,Out
jump-leap,490624-466707,2,high,num_unique,In
jump-leap,490624-466707,2,high,swow,Out
jump-leap,490624-466707,3,hops,glove,Out
jump-leap,490624-466707,3,hops,num_unique,Out
jump-leap,490624-466707,3,hops,swow,Out
jump-leap,490624-466707,4,,glove,
jump-leap,490624-466707,4,,num_unique,
jump-leap,490624-466707,4,,swow,
jump-leap,490624-466707,5,,glove,
jump-leap,490624-466707,5,,num_unique,
jump-leap,490624-466707,5,,swow,
jump-leap,490624-466707,6,,glove,
jump-leap,490624-466707,6,,num_unique,
jump-leap,490624-466707,6,,swow,
jump-leap,490624-466707,7,,glove,
jump-leap,490624-466707,7,,num_unique,
jump-leap,490624-466707,7,,swow,
jump-leap,490624-466707,8,,glove,
jump-leap,490624-466707,8,,num_unique,
jump-leap,490624-466707,8,,swow,
jump-leap,491095-486542,1,frog,glove,Out
jump-leap,491095-486542,1,frog,num_unique,In
jump-leap,491095-486542,1,frog,swow,Out
jump-leap,491095-486542,2,Olympics,glove,Out
jump-leap,491095-486542,2,Olympics,num_unique,Out
jump-leap,491095-486542,2,Olympics,swow,Out
jump-leap,491095-486542,3,lunge,glove,Out
jump-leap,491095-486542,3,lunge,num_unique,Out
jump-leap,491095-486542,3,lunge,swow,Out
jump-leap,491095-486542,4,,glove,
jump-leap,491095-486542,4,,num_unique,
jump-leap,491095-486542,4,,swow,
jump-leap,491095-486542,5,,glove,
jump-leap,491095-486542,5,,num_unique,
jump-leap,491095-486542,5,,swow,
jump-leap,491095-486542,6,,glove,
jump-leap,491095-486542,6,,num_unique,
jump-leap,491095-486542,6,,swow,
jump-leap,491095-486542,7,,glove,
jump-leap,491095-486542,7,,num_unique,
jump-leap,491095-486542,7,,swow,
jump-leap,491095-486542,8,,glove,
jump-leap,491095-486542,8,,num_unique,
jump-leap,491095-486542,8,,swow,
lion-tiger,455383-451866,1,cat,glove,In
lion-tiger,455383-451866,1,cat,num_unique,In
lion-tiger,455383-451866,1,cat,swow,Out
lion-tiger,455383-451866,2,animal,glove,In
lion-tiger,455383-451866,2,animal,num_unique,In
lion-tiger,455383-451866,2,animal,swow,In
lion-tiger,455383-451866,3,carnivores,glove,Out
lion-tiger,455383-451866,3,carnivores,num_unique,Out
lion-tiger,455383-451866,3,carnivores,swow,Out
lion-tiger,455383-451866,4,,glove,
lion-tiger,455383-451866,4,,num_unique,
lion-tiger,455383-451866,4,,swow,
lion-tiger,455383-451866,5,,glove,
lion-tiger,455383-451866,5,,num_unique,
lion-tiger,455383-451866,5,,swow,
lion-tiger,455383-451866,6,,glove,
lion-tiger,455383-451866,6,,num_unique,
lion-tiger,455383-451866,6,,swow,
lion-tiger,455383-451866,7,,glove,
lion-tiger,455383-451866,7,,num_unique,
lion-tiger,455383-451866,7,,swow,
lion-tiger,455383-451866,8,,glove,
lion-tiger,455383-451866,8,,num_unique,
lion-tiger,455383-451866,8,,swow,
lion-tiger,455606-490832,1,cats,glove,Out
lion-tiger,455606-490832,1,cats,num_unique,In
lion-tiger,455606-490832,1,cats,swow,Out
lion-tiger,455606-490832,2,animals,glove,Out
lion-tiger,455606-490832,2,animals,num_unique,In
lion-tiger,455606-490832,2,animals,swow,Out
lion-tiger,455606-490832,3,wild,glove,In
lion-tiger,455606-490832,3,wild,num_unique,In
lion-tiger,455606-490832,3,wild,swow,Out
lion-tiger,455606-490832,4,,glove,
lion-tiger,455606-490832,4,,num_unique,
lion-tiger,455606-490832,4,,swow,
lion-tiger,455606-490832,5,,glove,
lion-tiger,455606-490832,5,,num_unique,
lion-tiger,455606-490832,5,,swow,
lion-tiger,455606-490832,6,,glove,
lion-tiger,455606-490832,6,,num_unique,
lion-tiger,455606-490832,6,,swow,
lion-tiger,455606-490832,7,,glove,
lion-tiger,455606-490832,7,,num_unique,
lion-tiger,455606-490832,7,,swow,
lion-tiger,455606-490832,8,,glove,
lion-tiger,455606-490832,8,,num_unique,
lion-tiger,455606-490832,8,,swow,
lion-tiger,455664-456812,1,wild,glove,In
lion-tiger,455664-456812,1,wild,num_unique,In
lion-tiger,455664-456812,1,wild,swow,Out
lion-tiger,455664-456812,2,animal,glove,In
lion-tiger,455664-456812,2,animal,num_unique,In
lion-tiger,455664-456812,2,animal,swow,In
lion-tiger,455664-456812,3,bear,glove,Out
lion-tiger,455664-456812,3,bear,num_unique,Out
lion-tiger,455664-456812,3,bear,swow,In
lion-tiger,455664-456812,4,,glove,
lion-tiger,455664-456812,4,,num_unique,
lion-tiger,455664-456812,4,,swow,
lion-tiger,455664-456812,5,,glove,
lion-tiger,455664-456812,5,,num_unique,
lion-tiger,455664-456812,5,,swow,
lion-tiger,455664-456812,6,,glove,
lion-tiger,455664-456812,6,,num_unique,
lion-tiger,455664-456812,6,,swow,
lion-tiger,455664-456812,7,,glove,
lion-tiger,455664-456812,7,,num_unique,
lion-tiger,455664-456812,7,,swow,
lion-tiger,455664-456812,8,,glove,
lion-tiger,455664-456812,8,,num_unique,
lion-tiger,455664-456812,8,,swow,
lion-tiger,457037-457239,1,zodiac,glove,Out
lion-tiger,457037-457239,1,zodiac,num_unique,In
lion-tiger,457037-457239,1,zodiac,swow,Out
lion-tiger,457037-457239,2,predators,glove,Out
lion-tiger,457037-457239,2,predators,num_unique,Out
lion-tiger,457037-457239,2,predators,swow,Out
lion-tiger,457037-457239,3,bite,glove,Out
lion-tiger,457037-457239,3,bite,num_unique,Out
lion-tiger,457037-457239,3,bite,swow,Out
lion-tiger,457037-457239,4,,glove,
lion-tiger,457037-457239,4,,num_unique,
lion-tiger,457037-457239,4,,swow,
lion-tiger,457037-457239,5,,glove,
lion-tiger,457037-457239,5,,num_unique,
lion-tiger,457037-457239,5,,swow,
lion-tiger,457037-457239,6,,glove,
lion-tiger,457037-457239,6,,num_unique,
lion-tiger,457037-457239,6,,swow,
lion-tiger,457037-457239,7,,glove,
lion-tiger,457037-457239,7,,num_unique,
lion-tiger,457037-457239,7,,swow,
lion-tiger,457037-457239,8,,glove,
lion-tiger,457037-457239,8,,num_unique,
lion-tiger,457037-457239,8,,swow,
lion-tiger,457425-475416,1,cat,glove,In
lion-tiger,457425-475416,1,cat,num_unique,In
lion-tiger,457425-475416,1,cat,swow,Out
lion-tiger,457425-475416,2,big,glove,Out
lion-tiger,457425-475416,2,big,num_unique,Out
lion-tiger,457425-475416,2,big,swow,Out
lion-tiger,457425-475416,3,roar,glove,Out
lion-tiger,457425-475416,3,roar,num_unique,In
lion-tiger,457425-475416,3,roar,swow,Out
lion-tiger,457425-475416,4,,glove,
lion-tiger,457425-475416,4,,num_unique,
lion-tiger,457425-475416,4,,swow,
lion-tiger,457425-475416,5,,glove,
lion-tiger,457425-475416,5,,num_unique,
lion-tiger,457425-475416,5,,swow,
lion-tiger,457425-475416,6,,glove,
lion-tiger,457425-475416,6,,num_unique,
lion-tiger,457425-475416,6,,swow,
lion-tiger,457425-475416,7,,glove,
lion-tiger,457425-475416,7,,num_unique,
lion-tiger,457425-475416,7,,swow,
lion-tiger,457425-475416,8,,glove,
lion-tiger,457425-475416,8,,num_unique,
lion-tiger,457425-475416,8,,swow,
lion-tiger,457520-487881,1,animal,glove,In
lion-tiger,457520-487881,1,animal,num_unique,In
lion-tiger,457520-487881,1,animal,swow,In
lion-tiger,457520-487881,2,cat,glove,In
lion-tiger,457520-487881,2,cat,num_unique,In
lion-tiger,457520-487881,2,cat,swow,Out
lion-tiger,457520-487881,3,Africa,glove,Out
lion-tiger,457520-487881,3,Africa,num_unique,Out
lion-tiger,457520-487881,3,Africa,swow,Out
lion-tiger,457520-487881,4,,glove,
lion-tiger,457520-487881,4,,num_unique,
lion-tiger,457520-487881,4,,swow,
lion-tiger,457520-487881,5,,glove,
lion-tiger,457520-487881,5,,num_unique,
lion-tiger,457520-487881,5,,swow,
lion-tiger,457520-487881,6,,glove,
lion-tiger,457520-487881,6,,num_unique,
lion-tiger,457520-487881,6,,swow,
lion-tiger,457520-487881,7,,glove,
lion-tiger,457520-487881,7,,num_unique,
lion-tiger,457520-487881,7,,swow,
lion-tiger,457520-487881,8,,glove,
lion-tiger,457520-487881,8,,num_unique,
lion-tiger,457520-487881,8,,swow,
lion-tiger,457564-463955,1,cat,glove,In
lion-tiger,457564-463955,1,cat,num_unique,In
lion-tiger,457564-463955,1,cat,swow,Out
lion-tiger,457564-463955,2,big,glove,Out
lion-tiger,457564-463955,2,big,num_unique,Out
lion-tiger,457564-463955,2,big,swow,Out
lion-tiger,457564-463955,3,furry,glove,Out
lion-tiger,457564-463955,3,furry,num_unique,Out
lion-tiger,457564-463955,3,furry,swow,Out
lion-tiger,457564-463955,4,,glove,
lion-tiger,457564-463955,4,,num_unique,
lion-tiger,457564-463955,4,,swow,
lion-tiger,457564-463955,5,,glove,
lion-tiger,457564-463955,5,,num_unique,
lion-tiger,457564-463955,5,,swow,
lion-tiger,457564-463955,6,,glove,
lion-tiger,457564-463955,6,,num_unique,
lion-tiger,457564-463955,6,,swow,
lion-tiger,457564-463955,7,,glove,
lion-tiger,457564-463955,7,,num_unique,
lion-tiger,457564-463955,7,,swow,
lion-tiger,457564-463955,8,,glove,
lion-tiger,457564-463955,8,,num_unique,
lion-tiger,457564-463955,8,,swow,
lion-tiger,458120-464965,1,cats,glove,Out
lion-tiger,458120-464965,1,cats,num_unique,In
lion-tiger,458120-464965,1,cats,swow,Out
lion-tiger,458120-464965,2,zoo,glove,In
lion-tiger,458120-464965,2,zoo,num_unique,In
lion-tiger,458120-464965,2,zoo,swow,Out
lion-tiger,458120-464965,3,rawr,glove,Out
lion-tiger,458120-464965,3,rawr,num_unique,Out
lion-tiger,458120-464965,3,rawr,swow,Out
lion-tiger,458120-464965,4,,glove,
lion-tiger,458120-464965,4,,num_unique,
lion-tiger,458120-464965,4,,swow,
lion-tiger,458120-464965,5,,glove,
lion-tiger,458120-464965,5,,num_unique,
lion-tiger,458120-464965,5,,swow,
lion-tiger,458120-464965,6,,glove,
lion-tiger,458120-464965,6,,num_unique,
lion-tiger,458120-464965,6,,swow,
lion-tiger,458120-464965,7,,glove,
lion-tiger,458120-464965,7,,num_unique,
lion-tiger,458120-464965,7,,swow,
lion-tiger,458120-464965,8,,glove,
lion-tiger,458120-464965,8,,num_unique,
lion-tiger,458120-464965,8,,swow,
lion-tiger,458387-458129,1,animals,glove,Out
lion-tiger,458387-458129,1,animals,num_unique,In
lion-tiger,458387-458129,1,animals,swow,Out
lion-tiger,458387-458129,2,roar,glove,Out
lion-tiger,458387-458129,2,roar,num_unique,In
lion-tiger,458387-458129,2,roar,swow,Out
lion-tiger,458387-458129,3,predators,glove,Out
lion-tiger,458387-458129,3,predators,num_unique,Out
lion-tiger,458387-458129,3,predators,swow,Out
lion-tiger,458387-458129,4,,glove,
lion-tiger,458387-458129,4,,num_unique,
lion-tiger,458387-458129,4,,swow,
lion-tiger,458387-458129,5,,glove,
lion-tiger,458387-458129,5,,num_unique,
lion-tiger,458387-458129,5,,swow,
lion-tiger,458387-458129,6,,glove,
lion-tiger,458387-458129,6,,num_unique,
lion-tiger,458387-458129,6,,swow,
lion-tiger,458387-458129,7,,glove,
lion-tiger,458387-458129,7,,num_unique,
lion-tiger,458387-458129,7,,swow,
lion-tiger,458387-458129,8,,glove,
lion-tiger,458387-458129,8,,num_unique,
lion-tiger,458387-458129,8,,swow,
lion-tiger,463818-486590,1,animal,glove,In
lion-tiger,463818-486590,1,animal,num_unique,In
lion-tiger,463818-486590,1,animal,swow,In
lion-tiger,463818-486590,2,roar,glove,Out
lion-tiger,463818-486590,2,roar,num_unique,In
lion-tiger,463818-486590,2,roar,swow,Out
lion-tiger,463818-486590,3,cat,glove,In
lion-tiger,463818-486590,3,cat,num_unique,In
lion-tiger,463818-486590,3,cat,swow,Out
lion-tiger,463818-486590,4,,glove,
lion-tiger,463818-486590,4,,num_unique,
lion-tiger,463818-486590,4,,swow,
lion-tiger,463818-486590,5,,glove,
lion-tiger,463818-486590,5,,num_unique,
lion-tiger,463818-486590,5,,swow,
lion-tiger,463818-486590,6,,glove,
lion-tiger,463818-486590,6,,num_unique,
lion-tiger,463818-486590,6,,swow,
lion-tiger,463818-486590,7,,glove,
lion-tiger,463818-486590,7,,num_unique,
lion-tiger,463818-486590,7,,swow,
lion-tiger,463818-486590,8,,glove,
lion-tiger,463818-486590,8,,num_unique,
lion-tiger,463818-486590,8,,swow,
lion-tiger,463852-487338,1,cat,glove,In
lion-tiger,463852-487338,1,cat,num_unique,In
lion-tiger,463852-487338,1,cat,swow,Out
lion-tiger,463852-487338,2,exotic,glove,Out
lion-tiger,463852-487338,2,exotic,num_unique,Out
lion-tiger,463852-487338,2,exotic,swow,Out
lion-tiger,463852-487338,3,joe,glove,Out
lion-tiger,463852-487338,3,joe,num_unique,Out
lion-tiger,463852-487338,3,joe,swow,Out
lion-tiger,463852-487338,4,,glove,
lion-tiger,463852-487338,4,,num_unique,
lion-tiger,463852-487338,4,,swow,
lion-tiger,463852-487338,5,,glove,
lion-tiger,463852-487338,5,,num_unique,
lion-tiger,463852-487338,5,,swow,
lion-tiger,463852-487338,6,,glove,
lion-tiger,463852-487338,6,,num_unique,
lion-tiger,463852-487338,6,,swow,
lion-tiger,463852-487338,7,,glove,
lion-tiger,463852-487338,7,,num_unique,
lion-tiger,463852-487338,7,,swow,
lion-tiger,463852-487338,8,,glove,
lion-tiger,463852-487338,8,,num_unique,
lion-tiger,463852-487338,8,,swow,
lion-tiger,463890-465862,1,mammal,glove,Out
lion-tiger,463890-465862,1,mammal,num_unique,In
lion-tiger,463890-465862,1,mammal,swow,Out
lion-tiger,463890-465862,2,jungle,glove,Out
lion-tiger,463890-465862,2,jungle,num_unique,In
lion-tiger,463890-465862,2,jungle,swow,Out
lion-tiger,463890-465862,3,carnivore,glove,Out
lion-tiger,463890-465862,3,carnivore,num_unique,Out
lion-tiger,463890-465862,3,carnivore,swow,In
lion-tiger,463890-465862,4,feline,glove,Out
lion-tiger,463890-465862,4,feline,num_unique,In
lion-tiger,463890-465862,4,feline,swow,In
lion-tiger,463890-465862,5,,glove,
lion-tiger,463890-465862,5,,num_unique,
